title,is_complite,genre,author,synopsis,price,total_episode,comment,img_link
"사랑, 그 이름 만으로 [단행본]",완결,로맨스,심윤서,"""오직 단 한 번, 단 한 사람밖에 사랑할 수 없는 치명적인 DNA를 가진 그녀들.
강하고 순순하고 아름다운 영혼을 가진 전당포집 네 딸들.
그녀들이 사랑을 시작합니다.

“언니야, 그럼 우리 아빠도 누군가에게 죽을 수 있어?”
“죽긴 왜 죽어? 이건 그냥 소설일 뿐이야.”
그렁그렁 눈물이 맺힌 효재의 눈가를 닦아주고 이재는 도스토예프스키의 ‘죄와 벌’을 마룻바닥에 휙 던져버렸다.
“은이재, 왜 아픈 애한테 그런 책을 읽어 주는 거니? 라스꼴리니코프의 불행은 그가 터무니없는 서구적 사유체계에 빠져 있었다는 거야. 결국 영웅론의 희생물일 뿐이라구.”
냉정하고 차가운 말투와는 다르게 선재의 나긋한 흰 손이 열이 올라 발개진 효재의 뺨을 다정하게 쓸어주었다.
“효재야, 아직 네겐 어려운 책이야. 이다음에 중학교 가서 읽어. 아니, 굳이 안 읽어도 돼.”
“으아앙.”
언니들의 대화를 듣고 있던 민재가 갑자기 울음을 터트렸다.
“그럼, 효재 언니가 죽는 거야?”
웬 뚱딴지같은.
선재와 이재와 효재의 황당한 시선이 인형처럼 사랑스런 얼굴로 쏠렸다.
“흐윽. 희생물이랬잖아. 그럼, 죽는 거잖아.”
이재는 사오정같이 앞뒤 다 자르고 자신이 듣고 싶은 부분만 듣고 이상하게 해석하는 민재의 놀라운 능력을 감탄하며 쿡쿡 웃음을 터트렸다.

도스토예프스키의 ‘죄와 벌’을 끔찍이도 싫어하는 전당포집 네 딸들에게 찾아온 남자들.

승표는 입술을 꾹 다물고 앉아 있는 청년을 바라보며 낮게 한숨을 쉬었다. 지난여름에 32년 만에 핀 선인장 꽃이 화근인 거 같았다. 갑자기 왜 자신의 공주들이 이렇게 한꺼번에 둥지를 떠나가려 하는 건지.
준하와 미남은 뚱한 표정으로 오만환 옹을 바라보았다. 자신들은 그렇게 힘들게 승낙을 받았는데, 저 덩치는 단번에 오케이라니.
“와 그렇게 쳐다보는 기야? 와? 네놈들은 반대하고 시강이랑 저 떡대는 쉽게 허락하냐구?”
준하와 미남은 차마 그렇다고 대답할 수 없어 묵묵히 국을 떠먹었다.
“저 떡대 귀엽잖니? 시강이는 이쁘고. 네놈들은 칙칙해야.”
푸훗. 커억.
오만환 옹의 말에 국을 먹던 준하와 미남과 시강이 동시에 국을 뿜어냈다.
준하와 미남은 입을 떡 벌리고 시강과 정언을 바라보았다. 어디가? 도대체 어디가 귀엽고 예쁘단 말인가!""",35,2,108,https://comicthumb-phinf.pstatic.net/20131119_127/pocket_1384838101536N26Q7_JPEG/81618_2.jpg?type=m260
일인공대,완결,판타지,박승현,"다른 생명체를 잡아먹는 강한 놈, 몬스터. 즉, 포식자(捕食者).
헌터 또한 인간과 다른 수준의 포식자인 세상.

배가 터질 때까지 식탐을 부리는 인간, 정운.
그런데 그것이 각성의 전조였을 줄이야!

어느 날 생사의 갈림길에서 얻은 다크스톤. 그 덕분에 정운은 잠재된 능력을 각성하게 되고…
이제 지구의 운명을 건 최후의 결전을 준비하게 된다!!",1,300,30,https://comicthumb-phinf.pstatic.net/20170223_64/pocket_1487824070454EaSUV_JPEG/_.jpg?type=m260
신성괴의 [단행본],완결,무협,박동신,"『몽왕괴표』 『불량학사』 『주먹의노래』 『주먹의품격』
절대적 감수성의 작가, 박동신!
그가 선물하는 유쾌상쾌통쾌 이야기!

이계의 대신관이 중원에서 눈을 떴다!

의술과 무공을 접목시킨 신성력은
상상도 못했던 기상천외한 일들을 만들어내니......

닭이 독수리를 이기고 환단이 영단이 되며,
평범한 무공이 절세신공의 힘을 발휘한다.

신성괴의(神聖怪醫) 마태오.
이제 무림이 그로 인해 들썩이기 시작한다!",3,27,36,https://comicthumb-phinf.pstatic.net/20140717_138/pocket_1405565346094Vp6aw_JPEG/%BD%C5%BC%BA%B1%AB%C0%C7.jpg?type=m260
비겁한 여자,완결,로맨스,비엔나커피,"'조금만 비겁한면 인생이 편하다.' 가 인생 모토인 비겁한 여자, 백녹담!/
까칠하고 지랄같은 성격만 빼면 모든 것을 다 갖춘 21세기형 백마탄 왕자 진무휼/
두사람의 사랑이야기가 숨가쁘게 펼처집니다.",1,120,43,https://comicthumb-phinf.pstatic.net/20150504_199/pocket_1430719711964MRmQp_JPEG/19---viennacoffee---%BA%F1%B0%CC%C7%D1-%BF%A9%C0%DA-%BC%F6%C1%A4%BA%BB.jpg?type=m260
더 샤도우 [단행본],완결,현판,장웅,"이계의 절대자에서 찌질한 대학생으로 알폰소 폰 지욘프리드, 강자를 찾아 드래곤에게 도전하였으나 봉인의 베슬을 깬 죄로 현대에 눈을 뜨다! 건설 현장 인력부터 영화 스턴트까지 이계 절대자의 좌충우돌 현대 적응기가 시작된다!

장웅의 현대 판타지 소설 『더 샤도우』",9,12,27,https://comicthumb-phinf.pstatic.net/20130831_157/pocket_1377948458435PcwE2_JPEG/130801769_cover.jpg?type=m260
스트라이커 NO.9,완결,현판,이해날,"스물한 살, 천재적인 재능을 가진 스트라이커 오철영.실력만큼 오만한 그에게 찾아오는 신의 선물.
				",1,251,22,https://comicthumb-phinf.pstatic.net/20160715_59/pocket_1468570313683jTjs9_JPEG/s.jpg?type=m260
더 스트라이크,완결,현판,위선호,"'스포츠 경기 중 상대 선수에 부상을 입힌행위는 형법 제20조에 규정된 '정당행위' 규정 중 '업무로 인한 행위'에 해당한다고 해석하여 처벌할 수 없다.' (대한민국) '설령 그것이 고의라고 하더라도 야구 자체가 그런 위험성을 지닌 스포츠이기 때문에 법적으로는 처벌할 수 없다.' (미국 캘리포니아주 법원)

찰나의 실수와 오해가 얽혀 2군 포수 용정오의 선수 생명을 끝장냈다. 소중한 '사촌'형의 복수를 위해 수현은 잡아본 적도 없는 야구공을 던지기 시작하는데...

착하지만 상처 많은, 괴물 같은 구수현의 좌충우돌 투수 성장기.",1,489,43,https://comicthumb-phinf.pstatic.net/20161031_201/pocket_14778953293387S4dx_JPEG/000000strike.jpg?type=m260
역검(易劍),완결,무협,섬마을김씨,"주역을 아는 자, 무림의 천하를 노리다.


화기를 품은 강자들이 마도로 내몰리고

창검이 난무하는 현세의 무림은 이른바 금기의 시대.

나무와 흙의 무사마저 금기를 모방하는

진정한 무학이 사라진 이 시대에, 한 남자가 있었다.


쇠로 태어난 자들의 정도를 녹슬게 하고

불로 태어난 자들의 마도를 식혀버릴

지자의 적성과 검 한 자루를 든 물의 무사.

그리고, 무공의 시초이자 근원인 천기를 읽는 비전절기, 역검(易劍)


하늘이 이르는 바, 결코 지지도 죽지도 않는다.",1,201,23,https://comicthumb-phinf.pstatic.net/20191114_240/pocket_1573708674362jXYHO_JPEG/191140_201.jpg?type=m260
빠르거나 혹은 느리거나 [단행본],완결,현판,두경,"어깨가 식어 버린 마흔셋의 퇴물 투수 최진율.
구단의 배려로 은퇴경기의 선발로 나서게 되고,
야구인생 마지막 날에야 너클볼의 비결을 깨닫게 되는데…….

“설마!! 내가 과거로 되돌아온 건가?”

15년 전으로 돌아와 버린 진율.
30여 년의 야구 경험과 너클볼의 감각도 그와 함께였다!

“한 번이라도 좋으니 선발로 뛸 수 있는 기회를 주십시오!!”",9,12,28,https://comicthumb-phinf.pstatic.net/20160204_191/pocket_1454578047172P1Yd5_JPEG/___12%28%29.jpg?type=m260
마룡천마 [단행본],완결,판타지,천살,"<천살 퓨전판타지 장편소설>
전무후무(前無後無)한 무림제패를 이룬 천마.
인간의 경지를 뛰어넘은 그에게 새로운 도전이 시작된다.
어느 날, 무림을 제패한 천마의 앞에 생겨난 황금빛 마법진.
그것은 대륙의 평화를 위한 신관들의 선택이었다.
하지만 그들은 너무나 엄청난 존재를 건드렸다.",9,5,24,https://comicthumb-phinf.pstatic.net/20140320_231/pocket_13952936649565UiFe_JPEG/%B8%B6%B7%E6%C3%B5%B8%B6_5%28%BF%CF%B0%E1%29.jpg?type=m260
초야,완결,로맨스,홍란,"우연히 훔친 반지! 그로 인해 바람 앞의 등불이 된 목숨.
살아남으려면 반지의 주인을 유혹하라!

소매치기 신야는 우연히 반지 하나를 훔친다.
그 반지는 제국 최고의 대장군, 단목헌의 목숨보다 귀한 것!
반지를 소매치기당한 걸 안 헌은 신야를 뒤쫓다가 건달들에게 능욕당하고 있는 그녀를 구한다. 하지만 신야는 건달들에게 반지를 빼앗기지 않으려고 뱃속에 꿀꺽 삼킨 상태. 건달의 목을 가차 없이 벤 헌에게 제 목까지 잘릴까 두려워 신야는 건달들이 반지를 빼앗아갔다고 거짓말한다. 하지만 얼마 후, 동생 대신 수청을 들러 갔다가 반지 주인 단목헌과 딱 마주치는데…….

“대장군님, 당신은 왜 하필 대장군이신가요? 손을 뻗어도 닿을 수 없는 높디높은 곳에 계신 당신…. 살아남기 위해 유혹하려 했는데 오히려 내 마음만 빼앗겨 버렸네!”
_천방지축 소매치기 소녀, 신야

“나는 너와 하고 싶은 게 많다. 영산의 아름다운 구룡폭포를 네게 보여주고 싶고 보름달이 뜬 밤, 태왕성 궁궐 뒷담을 너와 함께 거닐고 싶다. 새하얀 눈으로 너를 똑 닮은 눈사람도 만들고 봄이 오면 벚꽃 구경도 가고 싶구나. 나는…… 가을밖에 모르지 않느냐. 네가 있는 가을밖에 모르지 않느냐. 내게 너의 겨울을 가르쳐다오. 봄을 가르쳐다오. 너의 여름을 가르쳐다오.”
_바른 길만 걷는 곧디 곧은 푸른 대나무, 단목헌",2,65,47,https://comicthumb-phinf.pstatic.net/20160115_276/pocket_14528401830097RcDN_JPEG/image.JPEG?type=m260
절대헌터 [단행본],연재중,현판,상냥한이무기,"생존게임의 승자로 살아남았다. 승자인 내가 원하는 것은 그곳에서의 명예도 지위도 아닌 생각만 해도 괴로운 과거로의 회귀. 무능력자의 낙인과 끔찍한 과거를 청산하고 이제 포식자로서 정점에 군림한다.
				",9,5,12,https://comicthumb-phinf.pstatic.net/20140703_75/pocket_14043715932760LgWp_JPEG/5.jpg?type=m260
D.O.G [단행본],완결,판타지,마지막한자,"맘에 안 들면 날벼락. 가족에게 손을 대면 천벌. 무심한 듯 무자비한 놈이 온다. 하지만 내 사람에게는 따뜻하겠지. 가족사랑 평화주의자. 그의 순탄치 않은 일대기.
				",9,7,31,https://comicthumb-phinf.pstatic.net/20150119_153/pocket_14216362886820Tng8_JPEG/150101823.jpg?type=m260
공작아들 [단행본],완결,판타지,박새날,"박새날의 판타지 장편 소설 『공작아들』.    크라우젤 세리안 데 데오도르.   왕국 최고 귀족 가문의 독자로, 사정상 신분을 숨기고 명문 아카데미 '사자의 성'에 입학하게 된다.   하지만 한심하고 나약한 몸과 마음으로 최고의 신분에서 최악으로 하락하고, 자신의 신분을 밝힐 수 있는 졸업 후만 기다리며 비굴한 나날을 보내는데….   치욕과 역경 속의 일상에서, 공작 아들 크라우젤은 어떠한 자세를 보여야만 하는가?   찾아오는 계기와 강해지려는 마음, 그리고 모두를 경악시킬 변화가 공작 아들의 일대기의 서막을 알린다!
				",32,9,40,https://comicthumb-phinf.pstatic.net/20111207_125/pocket_1323243890976T4jAT_JPEG/110300384.jpg?type=m260
"목요일, 그날의 기억 [단행본]",완결,로맨스,차크,"“단순해. 서로에게 필요한 걸 주는 거지.”

눈덩이처럼 불어나는 엄마의 병원비가 버거워서였을까.
서현은 마주 앉은 남자의 제안에 일순 마음이 흔들렸다.
그런 그녀를 예의 무료한 눈빛으로 바라보는 남자, 최지환.
서현의 까다로운 클라이언트이자 재벌집 아들인 그는
현재 그녀에게 가장 적합한 거래 상대이기도 했다.

“조건이 있겠군요.”
“내 조건은 이서현이야.”

그 한마디에 혼란스럽던 서현의 마음이 고요해졌다.
지금 그녀가 바라는 건 그저 잠깐의 휴식이었다.
누군가 그녀를 싸구려라 비웃어도 어쩔 수 없으리라.
이 절망의 구렁텅이에서 벗어나기 위해서는
그의 손을, 아니 그의 돈을 잡아야만 했다…….

그렇게 시작된 은밀한 계약 연애.
매주 목요일, 그와의 짜릿한 만남이 펼쳐진다.",40,1,103,https://comicthumb-phinf.pstatic.net/20141015_18/pocket_1413338491976YFgSB_JPEG/shinyoung4155237681868660662C20141016B00017.jpg?type=m260
신무시위사 (1부) [단행본],완결,무협,곤붕,"몰락한 서문세가를 구하기 위해 귀향한 한 사내의 이야기!

""왜 천하제일고수가 되고 싶었어요?""
""네가 원했으니까.""

북방의 귀신, 황제의 절대시위, 그리고 숨겨진 또 다른 모습.
그 모든 걸 내려놓고 어릴 적 얻어먹은 밥 한 그릇의 은혜를 갚기 위해 강호에 나타난 사내.
이제 신무의 무지막지한 강호행이 시작된다!
창! 그의 검이 자루에서 뽑히는 순간,
잊혀진 신의 무공이 다시 돌아온다!

""이래서 내가 미리 말했잖아. 칼을 뽑아도 되는 거냐고. 칼 뽑으면 힘 조절이 안 되거든. 너희들한테는 안 된 얘기지만.""",32,6,25,https://comicthumb-phinf.pstatic.net/20170321_196/pocket_1490077286862qKPTK_JPEG/_06.jpg?type=m260
로또 맞은 날 [단행본],완결,현판,예성,"희망이라곤 5천 원짜리 로또 한 장이 전부인 비루한 삶의 주인공 태성. 그러나 번번이 그의 희망은 좌절되고 마는데…. 상상만 하던 일이 현실로 찾아든다! 사상 최대의 당첨금이 걸린 로또의 당첨자가 된 태성! 하지만… 로또에 당첨됐다고 모든 게 끝일까?

예성의 현대 판타지 장편 소설 『로또 맞은 날』",32,6,22,https://comicthumb-phinf.pstatic.net/20140717_83/pocket_1405579536361Kt0Qg_JPEG/140703080.jpg?type=m260
투혼지로 [단행본],완결,무협,희매,"희매의 신무협 장편 소설 『투혼지로』.      가족을 잃은 절망과 슬픔을 이겨내기 위해 무한의 고통을 망설임 없이 받아들인 용신엽.   죽음의 끝에서 만난 사부로 인해 누구도 성공하지 못한 무공인 무한극인사결(無限克忍死訣)에 도전한다.   죽을 것 같은 고통을 견디면서도 그 모든 것에 굴복하지 않으며 자신의 길을 걸어가는 그의 거칠 것 없는 투혼의 길, 투혼지로가 펼쳐진다.
				",32,10,22,https://comicthumb-phinf.pstatic.net/20111207_291/pocket_1323244440039LAQFi_JPEG/110300424.jpg?type=m260
패도 [단행본],완결,무협,한수오,"<노는칼> <보검박도> <월하강호>
의 작가 한수오의 무협소설

<패도>

자신의 나약함 때문에
사랑하는 이들을 자신의 눈앞에서 잃게 되었다는
자괴감과 강자로부터의 핍박과 억압 속에서도
주인공은 굳센 기상을 잃지 않는다.

마침내 손에 들어온 무림 천하를 마다하고
사랑하는 여인과 함께 조용히 떠나가는
주인공의 인간미에 독자들은
자칫 진부할 수도 있는
해피엔딩의 정형 속에서도
흐뭇한 미소를 지을 수밖에 없는 것이다.",3,9,6,https://comicthumb-phinf.pstatic.net/20140918_79/pocket_1411008541642LKS5H_JPEG/%C6%D0%B5%B5.jpg?type=m260
